ChemicalName,description,preferredNames
Arsenic,Erythrocyte measurement,"MAP4K5,TUBB1,BLNK,COL1A1,TBPL1,CCDC92,CDC25B,NR1D1,APOE,RPA1,MBD2,SLCO1B1,PHC2,IL1RN,SLC31A2,GMPR,KIF11,SLC40A1,RORA,RAB11A,SMAD7,UBN1,YWHAE,MECOM,ANK1,CDK6,CACNA1C,CBFA2T3,PRDM16,MEIS1,CTDSPL,IQGAP2,EGFR,ATM,CTF1,FRMD1,APP,NUP205,NRG1,BTG2,WDR90,TAL1,SHROOM3,UBXN7,BSN,ANKRD11,KLF13,INSR,ZNHIT1,MN1,ASPSCR1,ZNF584,DST,TERT,ZMAT3,GSTM1,CTBP2,CSPG4,EHBP1L1,PABPC1,ROCK2,NPEPPS,LARP1B,ITM2C,CARMIL1,MIPOL1,TNPO1,ATF4,IQCH,ARHGAP10,RTN4,PLCB1,HLA-DQA1,MAPT,MEF2C,PTK2,NEO1,AUTS2,TOX2,NFASC,EPB41,DNM3,THSD4,PXK,AKAP9,FRMD4A,SYNE2,TPM1,DCAF4,MAX,PTPRF,LONP1,DNAJC5,MACF1,MAST2,NFE2L1,E2F2,SCAMP5,PTPN14,NR5A2,TAB2,CEP350,BCCIP,RPL5,GNG12,GADD45A,NFIA,SORBS1,VAV2,CCND3,FHL3,TXN,SIK3,TFDP1,HLA-C,ITPR2,JAK2,LYST,TFRC,DYNLL1,G6PD,CDKN2D,RAB3IL1,ZNF169,CXCL12,UBE2E2,ASCC2,MAP2K7,BCL2,CABIN1,STEAP1B,TBC1D14,HLA-B,CC2D2A,ACOXL,IGF2BP2,CTCFL,CD36,DDX39B,SLC2A1,SEMA4D,TFR2,KLHL29,PDGFC,RAI14,TNFAIP8,SLC45A4,LYN,ASAP1,KDM2A,FLI1,MAML2,CLP1,EVI5,ZNRF3,ATXN2,ZSCAN10,ADAP2,RPL36,SLC44A2,KANK2,LSM4,ANKRD24,GCH1,LRMDA,CCNA2,IFITM2,DOCK1,ZEB2,DNAH10,FBF1,ZNF654,FYB1,GRB10,BCL11A,TPM3"
Arsenic,Abnormality of the upper limb,"CYP26B1,B4GALT7,CEACAM6,VCL,MIF,HMOX1,FERMT1,MMP2,TGFB1,PLOD3,COL1A1,CYP27B1,SPARC,EHHADH,MSX2,TWIST1,EGR2,B9D2,KRT5,APOE,ATP6V1E1,RIN2,KRAS,NOTCH2,WNT10A,CYP27A1,GABBR2,RPL35,PDGFRB,SMAD2,KMT2C,CREBBP,CDH3,ARHGAP31,MECOM,TRIP11,GATA6,PRDM16,RASA1,DSC2,PLOD2,KAT6B,WNT4,WDFY3,ANKRD11,INSR,BMP1,FOS,RAB33B,DST,RPL15,TERT,KRT2,SLCO2A1,SPEG,ALOXE3,RPS15A,SLC25A22,MMP1,COL12A1,FBN1,KIAA0825,NEXN,DACT1,NXN,TUBB,ACSL4,FGFR3,SOX18,AUTS2,DOK7,NFASC,CTSB,DMPK,GPX4,FN1,HTT,COL27A1,RPS26,PEX14,LRBA,SYNE2,TPM1,VCP,PCNT,MYLK,LONP1,SYNE1,IVNS1ABP,NECTIN4,DPYD,RPL5,GPC4,DHCR24,CPT2,MMP9,COL9A2,MAFB,DPP6,BMP2,KRT6A,AMACR,IGF1,FAT4,PSAP,GLI3,RPS29,CBS,PAX1,OBSL1,SCN9A,CEP19,DLX3,GLI2,EPS15L1,CC2D2A,CDKN1C,RPS24,VWA1,MED12L,RAB23,MME,ZBTB20,FBN2,RPS20,KCNJ5,FGD4,GATA4,DMXL2,ORC4,APC2,DNM1L,ITGA7,MEIS2,KANK2,RPS19,RPS28,RPS10,NEFL,CTDP1,ZNHIT3,ZEB2,SHANK3,ATP6AP2,TBC1D24,RPS7,IGF1R,MYT1L,GCLC,CDC42,ALOX12B,B2M,RPS17,TPM3,AKT3"
Arsenic,Pure red cell aplasia,"RPL35,RPL15,RPS15A,RPS26,PNP,RPL5,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Abnormality of immune system physiology,"CEACAM6,MIF,HMOX1,FERMT1,MMP2,TGFB1,ICAM5,BLNK,COL1A1,ZBTB24,DLX4,CAT,RAC2,KRT5,APOE,GFAP,CHRM3,RFXAP,KRAS,NOTCH2,PLXNC1,IL1RN,KIF11,MSMO1,RORA,CYBA,SMAD7,KMT2C,CREBBP,PRDX1,IL1B,C9,CDH3,ANK1,HYAL1,CACNA1C,TRIP11,GATA6,PRDM16,EGFR,ATM,FERMT3,FER,CCNO,JAZF1,KAT6B,WNT4,GAS1,SLC39A4,INSR,GP9,IL7R,CDCA7,GLUL,TERT,SLCO2A1,ALOXE3,ITGA3,MET,TALDO1,SLC25A22,C7,MMP1,FBN1,NXN,HLA-DQA1,FGFR3,SOX18,AUTS2,CTSB,LRBA,CASP8,CACNA1G,DNMT1,PCNT,HLA-DRB1,SCNN1A,MSN,MYLK,LONP1,PNP,IVNS1ABP,IFNGR1,FBXL4,RBP4,GSN,ALPL,TPP2,FOXP3,TLR7,BNC2,JAK2,IFNGR2,AMACR,DIAPH1,LYST,NLRP12,TFRC,WIPF1,FAT4,PSAP,GLI3,UBE2E2,SLC7A7,CBS,PAX1,DAAM2,GP1BB,KCTD1,MAD1L1,SCN9A,CD8A,CXCR4,GLI2,TKT,PRF1,HLA-DMB,ESR1,HLA-DPB1,CDKN1C,SLC2A1,MME,TNFAIP8,PTPRK,FLI1,GATA4,EVI5,TET2,APC2,ITGA7,RPS15,SLC37A4,TNFAIP3,ZNHIT3,CIITA,ZEB2,SHANK3,ATP6AP2,TBC1D24,GCLC,CDC42,ALOX12B,B2M,CAPN5,MYD88,FGA,TPM3,BTD"
Arsenic,Partial duplication of the phalanx of hand,"TWIST1,RPL35,RPL15,RPS15A,DACT1,FGFR3,RPS26,RPL5,GLI3,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Normochromic anemia,"RPL35,RPL15,RPS15A,RPS26,RPL5,BPGM,RPS29,RPS24,RPS20,TET2,RPS19,RPS28,RPS10,RPS7,ALDOA,RPS17"
Arsenic,Bone measurement,"MAP4K5,PILRA,MICALL1,MMP2,SULT2A1,COL1A1,CLNK,LTF,CCDC92,AHR,EGR2,ATXN1,CD68,APOE,NUMBL,RIN2,SLCO1B1,OASL,IGF2BP3,ALPK3,BLK,POU5F1,GUCY2C,MSMO1,RORA,SMAD7,CREBBP,CDKN2C,TIMP2,C9,COQ10B,DGKD,ARHGAP31,MECOM,NPR3,STC2,CPT1A,CDK6,CACNA1C,TRIP11,BCAM,CERS2,MEIS1,CTDSPL,ARHGAP26,FER,JAZF1,PID1,ANKH,ADAMTS5,KIF6,ZFAND3,NRG1,WNT4,HHIP,PKNOX2,ANKRD11,GRIK5,SLC39A4,ANTXR1,TMEM154,KLF13,INSR,HOMER2,ASPSCR1,DST,FOSL1,ASPHD1,CTBP2,SLC37A2,TRIB1,CSPG4,ZNF366,DAB2,ZNF436,RAPH1,PIPOX,BASP1,NPEPPS,DCBLD2,FAIM2,LARP1B,FBN1,SLC25A20,VIPR1,CADM1,IFITM1,CARMIL1,SLIT3,IQCH,ARHGAP10,NXN,PCGF5,LIMS1,MPP7,HLA-DQA1,MAPT,MEF2C,RBM5,AUTS2,APOL3,QPCT,SHANK2,CASKIN1,CTSB,HTT,DNM3,THSD4,PXK,PEX14,LRBA,CREB5,NEGR1,NR3C2,WWP2,DNMT1,PCNT,COL18A1,HLA-DRB1,COL4A2,MACF1,CALD1,E2F2,PTPN14,SYNE1,TAB2,ARHGAP18,DPYD,NFIA,PLCE1,NRG3,MMP9,DLG5,COL9A2,CCND3,DENND1A,RAP1GAP,PARD3,ALPL,NOTCH4,CDC14B,PRRC2A,HLA-C,MOG,PLXDC2,DPP6,BMP2,LY86,TRIM6,BNC2,ITPR2,NYNRIN,SUMO1,TAOK3,IGF1,SYT12,HLA-DRA,HECW1,GLI3,ARHGEF12,MAP2K7,BCL2,FGFRL1,DAAM2,SRL,FBLN2,METTL15,ADCY3,SLC8A1,LTBP1,TBC1D14,DHRS9,HLA-DPA1,NFIC,HLA-B,MXD3,HP1BP3,LTA,ESR1,FAT1,HIPK1,GAS7,ACOXL,HLA-DPB1,IGF2BP2,BDNF,CTCFL,ZBTB20,TIPARP,KLHL29,FBN2,NEDD4,CCSER1,RNF150,TNFAIP8,SLC45A4,STK3,SPTBN2,KDM2A,GATA4,CCDC91,ABCB9,USP36,TET2,ZNRF3,ATXN2,APAF1,RGMA,ADAP2,SLC44A2,ABCB1,GNAZ,PLCD3,NCAM1,LRMDA,PDLIM5,IFITM2,DNAH10,GRB10,FOXC1,ALDOA,BCL11A,IGF1R,CDC42,ALDH3B2"
Arsenic,Blood protein measurement,"B4GALT7,GAL3ST2,LAG3,APOH,GZMB,TGFB1,ICAM5,PON1,MPO,ASIC2,APOC3,LTA4H,ART4,B3GAT2,LTF,CAT,TNFAIP6,LYPD3,ATXN1,EMC3,APOE,PXDN,TCN1,PLXNC1,BLK,RORA,PDGFRB,RAB11A,RHBDF1,CRISPLD2,TIMP2,C9,FCER2,NID1,ARHGAP31,MECOM,ANK1,CDK6,C1RL,FBN3,CERS2,EPHA1,DSC2,JAZF1,ADAMTS5,NRG1,NBL1,PGLYRP2,CXCL5,SHROOM3,CDCP1,BSN,JAM3,ANTXR1,ZNHIT1,IL7R,YWHAG,ASPSCR1,TERT,B4GALT2,GSTM1,SLC37A2,TRIB1,CCNG2,MET,DCBLD2,C7,MMP1,TMEM108,CARMIL1,HSP90AA1,FIP1L1,HLA-DQA1,SIGLEC1,NEO1,B4GALNT1,PRDX6,DOK7,NFASC,CTSB,FN1,PDE5A,ASGR2,PIGR,ARG1,FRMD4A,NEGR1,CASP8,MAX,CACNA1G,WWP2,KLHDC1,COL18A1,HLA-DRB1,AHNAK2,MACF1,SGMS1,LRRN2,TAB2,NDUFS2,FCRL1,SMPDL3A,S100A9,PRDM1,GSTO1,AKNAD1,ROR1,RBP4,OLFM1,NRG3,MMP9,DENND1A,GSN,SVEP1,HLA-DRB5,NOTCH4,SIK3,PRRC2A,TPP2,LST1,PLXDC2,PCDH9,GNB1,ESD,ASPH,TXNDC5,GDI2,GPNMB,PPP2R2C,COL23A1,RPS9,NLRP12,RAB37,BPGM,PDGFD,GRM2,LGALS9,ITIH5,ADGB,BCL2,CST3,GSTP1,SRL,EPHB2,CCDC85A,PSG4,IL1R1,CD8A,R3HDM1,CHCHD3,CD163L1,HLA-DPA1,HLA-B,LTA,ESR1,ACOXL,HLA-DPB1,CD36,TGFBI,SEMA4D,ST6GALNAC5,TFR2,SLC45A4,STK3,ATP6V0B,CCDC91,ATXN2,RGMA,MEIS2,WFDC1,PECAM1,MMP28,CCL5,SLC37A4,GCH1,ABCB1,NCAM1,SRRM3,ARHGAP23,BCL2L12,PCSK6,HPCAL1,DLGAP2,MTUS2,ANKRD36,SNCA"
Arsenic,Abnormal reticulocyte morphology,"GYPC,RPL35,ANK1,RPL15,RPS15A,EPB41,RPS26,RPL5,PGK1,STEAP3,G6PD,RPS29,PRF1,RPS24,SLC2A1,RPS20,RPS19,RPS28,RPS10,RPS7,GCLC,RPS17"
Arsenic,Erythroid hypoplasia,"RPL35,RPL15,RPS15A,RPS26,RPL5,RPS29,RPS24,RPS20,TET2,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Abnormality of the thenar eminence,"RPL35,RPL15,RPS15A,FGFR3,RPS26,RPL5,RPS29,RPS24,RPS20,FGD4,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Abnormal scalp morphology,"B4GALT7,MSX2,TWIST1,RIN2,KRAS,NOTCH2,WNT10A,RPL35,CREBBP,CDH3,EGFR,GDF6,KAT6B,WNT4,ANKRD11,SLC39A4,ANTXR1,INSR,FOS,RPL15,TERT,SLCO2A1,ITGA3,RPS15A,MMP1,FGFR3,SOX18,RPL21,RPS26,FRMD4A,PCNT,NECTIN4,RPL5,MAFB,IGF1,RPS29,CBS,KCTD1,RPS24,ZBTB20,RPS20,APC2,MEIS2,KANK2,RPS19,RPS28,RPS10,TBC1D24,RPS7,ALDOA,IGF1R,RPS17"
Arsenic,Neutropenia,"BLNK,RAC2,RFXAP,KRAS,RPL35,PRDX1,MECOM,IL7R,RPL15,RPS15A,RPS26,LRBA,MSN,PNP,FBXL4,RPL5,FOXP3,LYST,TFRC,WIPF1,RPS29,CXCR4,PRF1,RPS24,TFR2,RPS20,TET2,RPS19,RPS28,SLC37A4,RPS10,CIITA,RPS7,RPS17"
Arsenic,Abnormality of the gastrointestinal tract,"SNAI2,HSD17B10,CEACAM6,MIF,HMOX1,FERMT1,AHCY,TGFB1,BLNK,COL1A1,ZBTB24,MSH2,DLX4,TWIST1,ATXN1,RAC2,APOE,SLC6A8,GFAP,CHRM3,RFXAP,KRAS,NOTCH2,CYP27A1,BLK,GABBR2,RPL35,BARD1,GUCY2C,CYBA,PDGFRB,RAB11A,KMT2C,CREBBP,ARHGAP31,GATA6,SOD1,EGFR,ATM,CCNO,APP,GDF6,KAT6B,WNT4,HPRT1,GAS1,SLC39A4,MFF,INSR,GP9,YWHAG,CDCA7,RPL15,TERT,SLCO2A1,MET,RPS15A,SLC25A22,MMP1,FBN1,DACT1,NXN,ACSL4,FGFR3,MAPT,B4GALNT1,DOK7,DMPK,HTT,RPS26,PEX14,LRBA,CASP8,VCP,CACNA1G,KCNQ2,COL18A1,CUX1,MYLK,LONP1,PNP,MACF1,CENPF,IVNS1ABP,NDUFS2,SEMA4A,FBXL4,RPL5,DHCR24,GRIN1,ARFGEF2,MAFB,FOXP3,FTL,JAK2,AMACR,BRSK2,KCNQ3,WIPF1,FAT4,PSAP,CAMK2B,GLI3,RPS29,SLC7A7,CBS,GP1BB,CXCR4,GLI2,FGF13,PRF1,CC2D2A,SLC13A5,SYNJ1,CDKN1C,RPS24,VAPB,MED12L,FBN2,RPS20,ARF1,ORC4,TET2,APC2,ATXN2,DNM1L,ITGA7,MEIS2,KIAA0513,RPS19,RPS28,SLC37A4,GCH1,TNFAIP3,RPS10,CIITA,ZEB2,SHANK3,DLGAP2,FOXC1,TBC1D24,PITX2,RPS7,GCLC,B2M,RPS17,MYD88,FGA,TPM3,SNCA"
Arsenic,Abnormality of neutrophils,"VCL,BLNK,ZBTB24,RAC2,RFXAP,KRAS,IL1RN,RPL35,CYBA,PRDX1,MECOM,PRDM16,IL7R,CDCA7,RPL15,TERT,RPS15A,NEXN,RPS26,LRBA,TPM1,MSN,PNP,FBXL4,RPL5,FOXP3,LYST,TFRC,WIPF1,RPS29,CXCR4,PRF1,RPS24,TFR2,RPS20,TET2,RPS19,RPS28,SLC37A4,RPS10,CIITA,RPS7,RPS17,MYD88"
Arsenic,Malignant genitourinary tract tumor,"MSH2,RPL35,RPL15,RPS15A,RPS26,RPL5,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Age,"MSH2,CCDC92,APOE,ZNF331,KIF11,RORA,SMAD2,PPP2R3A,MEIS1,OTOF,EGFR,JAZF1,SH3RF1,KCNMA1,WNT4,BSN,KLF13,INSR,DST,TERT,ASPHD1,CTBP2,EHBP1L1,ZNF366,COL12A1,FBN1,CADM1,EEF1G,IQCH,PLCB1,HLA-DQA1,DLK1,EIF4EBP1,NEO1,CRTC1,DNM3,THSD4,RPS26,NEGR1,NR3C2,TPM1,WWP2,KLHDC1,COL18A1,PTPRF,CUX1,PNP,DPYD,KAZALD1,NFIA,PRRC2A,DPP6,ITPR2,GREB1,JAK2,BCL2,BACH1,CCDC85A,MEI1,METTL15,IFRD1,ADCY3,MAD1L1,ZNF385B,CHCHD3,HLA-DPA1,HLA-B,RASGRF1,SYNJ1,BDNF,ZBTB20,TIPARP,UIMC1,TNFAIP8,CFL1,PTPRK,TET2,ZNRF3,SOD2,ATXN2,RAB31,ABCB1,CYP1B1,LRMDA,PCSK6,CIITA,ZEB2,DNAH10,DLGAP2,IGF1R,FGA,SLMAP,AKT3,SNCA"
Arsenic,Abnormal neutrophil count,"BLNK,RAC2,RFXAP,KRAS,IL1RN,RPL35,PRDX1,MECOM,IL7R,RPL15,RPS15A,RPS26,LRBA,MSN,PNP,FBXL4,RPL5,FOXP3,LYST,TFRC,WIPF1,RPS29,CXCR4,PRF1,RPS24,TFR2,RPS20,TET2,RPS19,RPS28,SLC37A4,RPS10,CIITA,RPS7,RPS17"
Arsenic,Respiratory disease biomarker,"PSMA4,TLDC2,MMP15,MPO,ASIC2,ELK3,MSH2,LRP11,AHR,CD68,RPA1,CHRM3,RALGPS1,RORA,TIMP2,DGKD,FCER2,ARHGAP31,MECOM,PPP2R3A,NRXN2,ANK1,CACNA1C,SNRPF,TRIP11,CBFA2T3,PRDM16,MYL9,JAZF1,JPH3,NUP205,ZFAND3,NRG1,NBL1,TAL1,ANKRD11,ANTXR1,INSR,ANKRD27,MN1,HOMER2,ASPSCR1,DST,CCNG2,MET,C7,FBN1,KIAA0825,NEXN,NXN,MPP7,AIDA,HLA-DQA1,FGFR3,PTK2,TOX2,SHANK2,THSD4,FRMD4A,CREB5,NEGR1,SYNE2,TPM1,WWP2,PHF2,TEAD4,SCNN1A,COL4A2,CALD1,SGMS1,TOX,LRRN2,SYNE1,NR5A2,CHRNA4,SARDH,GRIK3,SVEP1,PARD3,LST1,CTTN,MOG,PLXDC2,DPP6,CNTLN,BNC2,PPP2R2C,LYST,TAOK3,IGF1,EFCAB5,PDE1C,ITGA4,DAAM2,ADCY3,SLC8A1,MAD1L1,LTBP1,DAPK1,MYO7A,IL1R1,HOXD3,NFIC,IGF2BP2,MED12L,SH3D21,INPP4B,FBXL7,RNF150,RAI14,ASAP1,PTPRK,MAML2,CCDC91,TET2,ITGA7,MEIS2,RBFOX3,CYP1B1,AOAH,LRMDA,IFITM2,ZEB2,DLGAP2,GRB10,BCL11A,MYT1L,SLMAP,SNCA"
Arsenic,Abnormality of higher mental function,"SNAI2,HSD17B10,AHCY,MMP2,TGFB1,COL1A1,ZBTB24,SPARC,MSH2,REEP6,MSX2,DLX4,AHR,TWIST1,ATXN1,APOE,SLC6A8,GFAP,ATP6V1E1,RIN2,CHRM3,RFXAP,KRAS,CEP135,CYP27A1,GABBR2,RPL35,KIF11,MSMO1,RORA,PDGFRB,RAB11A,KMT2C,CREBBP,PRDX1,KCNQ4,FOXRED1,CHMP2B,ARHGAP31,MECOM,CAD,CPT1A,CDK6,KCNC1,CACNA1C,GATA6,SOD1,ATM,CCNO,JPH3,APP,KCNMA1,GDF6,KAT6B,WDFY3,HPRT1,GAS1,ANKRD11,SLC39A4,ANTXR1,MFF,INSR,MN1,BMP1,FOS,YWHAG,CDCA7,RPL15,TERT,MLC1,COQ2,SPEG,ALOXE3,GLS,RPS15A,SLC25A22,FBN1,SLC25A20,DLST,DACT1,NXN,TUBB,ACSL4,FGFR3,PARK7,MAPT,MEF2C,B4GALNT1,AUTS2,DOK7,NFASC,DMPK,HTT,SFXN4,RPS26,PEX14,ARG1,FRMD4A,MAX,VCP,CACNA1G,KCNQ2,DNMT1,PCNT,COL18A1,CUX1,LONP1,DNAJC5,PNP,MACF1,IBA57,SYNE1,TAB2,XPR1,NDUFS2,SEMA4A,DPYD,CHRNA4,RPL5,GPC4,NFIA,DHCR24,CPT2,GRIN1,KCNT1,SARDH,ARFGEF2,CNPY3,PGK1,GSN,FTL,DPP6,GNB1,BNC2,JAK2,AMACR,BRSK2,DIAPH1,TBR1,LYST,CIT,PDCD10,IGF1,FAT4,PPP2R2B,PSAP,CAMK2B,GLI3,RPS29,SLC7A7,ROBO3,CBS,CST3,PAX1,IFRD1,MYO7A,CXCR4,CEP19,GLI2,TKT,FGF13,PRF1,SLC22A5,AP2M1,CC2D2A,SLC13A5,SYNJ1,ERLIN1,CDKN1C,BDNF,RPS24,SLC2A1,VAPB,VWA1,MED12L,RAB23,MME,ZBTB20,TENM3,RPS20,CAPN1,SPTBN2,CLP1,PHC1,ARF1,GPR161,DMXL2,ORC4,PCYT2,APC2,ATXN2,DNM1L,ITGA7,MEIS2,COX6B1,RPS19,RPS28,SLC37A4,GCH1,YAP1,RPS10,NEFL,CTDP1,ZNHIT3,CIITA,ZEB2,SHANK3,ATP6AP2,HNRNPU,TBC1D24,RPS7,ALDOA,BCL11A,IGF1R,ITM2B,MYT1L,GCLC,CDC42,ALOX12B,RPS17,MYD88,BTD,AKT3,SNCA"
Arsenic,Radial artery aplasia,"RPL35,RPL15,RPS15A,RPS26,RPL5,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Elevated red cell adenosine deaminase level,"RPL35,RPL15,RPS15A,RPS26,RPL5,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Hemoglobin measurement,"MAP4K5,RIPK3,TUBB1,COL1A1,SRGN,APOE,RPA1,MBD2,NOTCH2,SLCO1B1,PHC2,OASL,CYP27A1,IL1RN,GYPC,SLC31A2,GMPR,POU5F1,KIF11,SLC40A1,RORA,RAB11A,SMAD7,PRDX1,CDH3,DGKD,MECOM,ANK1,CACNA1C,CBFA2T3,PRDM16,CERS2,MEIS1,TMEFF2,CTDSPL,IQGAP2,EGFR,JAZF1,ANKH,NRG1,TAL1,SHROOM3,BSN,ANKRD11,MN1,TERT,ZMAT3,CTBP2,BAALC,EHBP1L1,PABPC1,RAPH1,MET,PIPOX,IMPDH2,ITM2C,CARMIL1,MIPOL1,TNPO1,ATF4,ARHGAP10,PCGF5,PLCB1,HLA-DQA1,MAPT,MEF2C,NEO1,TOX2,EPB41,DNM3,PXK,FRMD4A,TPM1,MAX,LONP1,MACF1,MAST2,NFE2L1,E2F2,NR5A2,BCCIP,PLEKHO1,GNG12,NFIA,SORBS1,PDLIM1,VAV2,CCND3,GSN,TXN,NOTCH4,PRRC2A,MOG,NYNRIN,TFRC,G6PD,CDKN2D,EFCAB5,RAB3IL1,SLC16A9,CAMK2B,UBE2E2,SLC7A7,ASCC2,MAP2K7,BCL2,BACH1,MAD1L1,NFIC,HLA-B,SHC1,CC2D2A,GAS7,ACOXL,FBXO46,IGF2BP2,BDNF,CD36,SLC2A1,TFR2,KLHL29,PDGFC,RAI14,MAML2,USP36,TET2,ZNRF3,ATXN2,ZSCAN10,ADAP2,GCH1,LRMDA,ZEB2,ZNF654,BCL11A,IGF1R"
Arsenic,Abnormal cardiac ventricle morphology,"CEACAM6,MIF,HMOX1,MMP2,TGFB1,MSH2,ATP6V1E1,CHRM3,KRAS,NOTCH2,RPL35,CREBBP,FOXRED1,ARHGAP31,CACNA1C,GATA6,PRDM16,EGFR,DSC2,GDF6,KAT6B,WNT4,CALM3,INSR,RPL15,SPEG,RPS15A,TALDO1,SLC25A22,FBN1,SLC25A20,NEXN,NXN,ACVR2B,RPS26,PEX14,LONP1,SYNE1,TAB2,NDUFS2,SEMA4A,RPL5,CPT2,LDLRAP1,BMP2,GLI3,RPS29,GLI2,TKT,MYOCD,RPS24,RAB23,FBN2,RPS20,KCNJ5,GATA4,DMXL2,APC2,ITGA7,MEIS2,LDLR,COX6B1,RPS19,RPS28,RPS10,ZEB2,SHANK3,ATP6AP2,TBC1D24,RPS7,IGF1R,GCLC,RPS17,TPM3,AKT3"
Arsenic,Vital signs,"APOH,VCL,HMOX1,TUBB1,CAV2,SLC30A3,ATXN1,APOE,CYP27A1,PLXNC1,IGF2BP3,GMPR,IFT46,MECOM,PPP2R3A,NPR3,ANK1,CDK6,CACNA1C,PRDM16,MEIS1,ARHGAP26,KIAA1755,FER,JAZF1,NUP205,KCNMA1,NRG1,WDR90,RBM47,SHROOM3,CYTH3,INSR,MN1,TERT,CTBP2,TNS3,EHBP1L1,PIPOX,MTSS1,TMEM108,COL12A1,FBN1,SLIT3,ARHGAP10,NXN,RTN4,PLCB1,HLA-DQA1,MAPT,MEF2C,PTK2,NEO1,AUTS2,EPB41,FN1,PDE5A,DNM3,THSD4,STK39,ANK2,LRBA,CREB5,NEGR1,DCAF4,WWP2,DNMT1,CUX1,COL4A2,SCAMP5,ADORA1,SYNE1,XPR1,SEMA4A,DPYD,SORBS1,PLCE1,SVEP1,SIK3,PRRC2A,GNB1,ASPH,LY86,TBR1,CIT,WIPF1,IGF1,SYNPO2L,CAMK2B,UBE2E2,ARHGEF12,BCL2,RBM33,METTL15,ADCY3,PRDM6,SLC8A1,MAD1L1,DAPK1,HOXD3,ZNF385B,MXD3,SLC22A5,ESR1,ACOXL,PRKCA,BDNF,ZBTB20,KLHL29,PDGFC,INPP4B,TENM3,FBN2,SLC45A4,LYN,STK3,ASAP1,RNF130,KCNJ5,FGD4,GATA4,USP36,ORC4,ZNRF3,ATXN2,WFDC1,PECAM1,RAB31,GDF10,KANK2,PLCD3,NCAM1,POM121C,MUC1,DLGAP2,GRB10,FOXC1,MYT1L,SLMAP"
Arsenic,Abnormal heart morphology,"HSD17B10,CEACAM6,VCL,MIF,HMOX1,AHCY,MMP2,TGFB1,COL1A1,MSH2,TWIST1,B9D2,APOE,ATP6V1E1,CHRM3,KRAS,NOTCH2,CYP27A1,ALPK3,RPL35,KIF11,SLC40A1,SMAD2,KMT2C,CREBBP,PRDX1,FOXRED1,NID1,ARHGAP31,CPT1A,ANK1,CACNA1C,GATA6,PRDM16,RASA1,EGFR,DSC2,CCNO,GDF6,KAT6B,WNT4,CALM3,GAS1,ANKRD11,INSR,ROBO4,FOS,RPL15,COQ2,SPEG,RPS15A,TALDO1,SLC25A22,MMP1,FBN1,SLC25A20,NEXN,DACT1,NXN,ELAC2,FGFR3,ACVR2B,AUTS2,DMPK,GPX4,FN1,RPS26,PEX14,SYNE2,TPM1,VCP,PCNT,COL18A1,MYLK,LONP1,PTPN14,SYNE1,TAB2,NDUFS2,SEMA4A,FBXL4,RPL5,CPT2,SARDH,ARFGEF2,GSN,LDLRAP1,BMP2,LYST,FAT4,GLI3,RPS29,SLC7A7,CBS,MYO7A,CXCR4,GLI2,TKT,FGF13,MYOCD,SLC22A5,CC2D2A,CDKN1C,RPS24,RAB23,TFR2,FBN2,RPS20,KCNJ5,GATA4,ARF1,DMXL2,APC2,ITGA7,MEIS2,LDLR,COX6B1,RPS19,RPS28,RPS10,HMCN2,ZEB2,SHANK3,ATP6AP2,FOXC1,TBC1D24,RPS7,IGF1R,GCLC,CDC42,B2M,RPS17,TPM3,AKT3"
Arsenic,Thrombocytosis,"TGFB1,RPL35,RPL15,MET,RPS15A,RPS26,CASP8,IFNGR1,RPL5,JAK2,RPS29,RPS24,RPS20,TET2,RPS19,RPS28,RPS10,TBC1D24,RPS7,RPS17"
Arsenic,Partial duplication of thumb phalanx,"RPL35,RPL15,RPS15A,DACT1,FGFR3,RPS26,RPL5,GLI3,RPS29,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
Arsenic,Reticulocytopenia,"RPL35,RPL15,RPS15A,RPS26,RPL5,STEAP3,RPS29,PRF1,RPS24,RPS20,RPS19,RPS28,RPS10,RPS7,RPS17"
