ChemicalName,description,preferredNames
Cadmium,Disease of metabolism,"KRT14,SLC25A1,AHCY,WFS1,TPI1,APOB,CAT,C3,DNAJB9,CD68,KRT5,APOE,SLC6A8,TCN1,GNS,ADAM10,SLC40A1,LYZ,TTC19,IL1B,KYNU,HYAL1,G6PC3,NPC1,OSMR,APP,AMN,F2,TRIB1,DAB2,PHKB,CLU,A2M,SLC25A20,MAFA,FN1,ARG1,APOA4,DNAJC5,MAN1B1,PGK1,GSN,SLC3A2,APRT,IGF1,G6PD,PROS1,SLC7A7,CST3,TMEM67,TKT,SLC22A5,LAMP2,SERPINA1,TGFBI,SELENOP,SERPINA3,LDLR,SLC37A4,ABCB1,SUGCT,TCF7L2,PPT1,HBB,SLC19A3,ALDOA,B2M,MYD88,FECH,FGA,HMBS,UCP2,SNCA"
Cadmium,Artery disease,"TGFB1,APOB,APOE,IL1B,COL3A1,F2,FBN1,SELE,STARD13,ELN,COL4A2,MMP9,ALPL,CXCL12,ATP2B1,HLA-B"
Cadmium,Parasitic infectious disease,"TPI1,IL4,ODC1,JDP2,RNASE3,APOL1,SAT1,G6PD,IL10,HPR,LDLR"
Cadmium,Congenital hemolytic anemia,"TPI1,HBA2,KLKB1,ANK2,PGK1,G6PD,SLC2A1,HBB,ALDOA,GCLC"
Cadmium,Neurodegenerative disease,"HSD17B10,PFN1,COX6A1,EGR2,ATXN1,APOE,ADAM10,KCNC1,SOD1,APP,ANO10,LRRK2,DST,CLU,A2M,UBA1,PARK7,CTSB,VCP,DNMT1,VPS13A,DNAJC5,SYNE1,RALGPS2,FTL,YWHAZ,BICDL1,CST3,CHEK1,BDNF,SERPINA1,VAPB,SPTBN2,ATXN2,SERPINA3,ZNF592,NEFL,PPT1,SNCA"
Calcium,Cardiovascular system disease,"HMOX1,TGFB1,ALDH2,IL1B,CACNA1C,F2,MYLK,CXCL12,ATP2B1,BDNF,CALM1"
Calcium,Disease of anatomical entity,"HMOX1,TGFB1,CYP27B1,GABBR2,ALDH2,IL1B,KCNN2,CACNA1C,SOD1,KCNMA1,F2,CD28,TRPC6,COL18A1,MYLK,CACNA1E,S100A8,IVL,PCDH19,TP73,CXCL12,CXCR4,ATP2B1,BDNF,ADCY5,CASR,CAPN1,ABCB1,CYP1B1,PLCG2,KNG1,CALM1"
Calcium,Vascular disease,"HMOX1,TGFB1,IL1B,F2,MYLK,CXCL12,ATP2B1,BDNF"
Calcium,Primary immunodeficiency disease,"CYP27B1,IL1B,F2,CD28,COL18A1,CXCL12,CXCR4,ABCB1,PLCG2,KNG1"
Calcium,Artery disease,"TGFB1,IL1B,F2,MYLK,CXCL12,ATP2B1"
Calcium,Disease,"HMOX1,TGFB1,PON1,CYP27B1,CAT,GABBR2,ALDH2,IL1B,KCNN2,CACNA1C,SOD1,KCNMA1,F2,CD28,TRPC6,COL18A1,MYLK,CACNA1E,S100A8,IVL,PCDH19,TP73,CXCL12,CXCR4,ATP2B1,BDNF,ADCY5,CASR,CAPN1,ABCB1,CYP1B1,PLCG2,KNG1,CALM1"
Calcium,WHIM syndrome,"CXCL12,CXCR4"
Calcium,Silicosis,"TGFB1,IL1B"
Calcium,Brain disease,"GABBR2,IL1B,SOD1,KCNMA1,F2,CACNA1E,PCDH19,BDNF,ADCY5,CASR"
Calcium,Ischemia,"HMOX1,IL1B,BDNF"
Calcium,Central nervous system disease,"CYP27B1,GABBR2,IL1B,SOD1,KCNMA1,F2,CACNA1E,PCDH19,BDNF,ADCY5,CASR,CAPN1"
Calcium,Kidney disease,"TGFB1,CYP27B1,F2,TRPC6,COL18A1,CASR"
Cobalt,Immune system disease,"MIF,IL4,APOE,IL1B,CA2,F2,FN1,COL18A1,THBD,BCL2,HLA-DMB,TSHR,ABCB1,TNFAIP3"
Cobalt,Autoimmune disease,"MIF,IL4,IL1B,CA2,F2,COL18A1,HLA-DMB,TSHR,ABCB1,TNFAIP3"
Cobalt,Primary immunodeficiency disease,"MIF,IL4,IL1B,CA2,F2,COL18A1,THBD,HLA-DMB,TSHR,ABCB1,TNFAIP3"
Cobalt,Autoimmune disease of skin and connective tissue,"MIF,IL4,IL1B,COL18A1,HLA-DMB,TNFAIP3"
Cobalt,Vascular disease,"HMOX1,TGFB1,APOE,IL1B,F2,MMP9,THBD,BCL2"
Cobalt,Lung disease,"TGFB1,IL4,POU5F1,IL1B,F2,MET,COL18A1"
Cobalt,Bone disease,"MIF,TGFB1,IL4,IL1B,PLOD2,CA2,COL18A1,MMP9,ESR1,TNFAIP3"
Cobalt,Intestinal disease,"TGFB1,IL4,IL1B,MMP9,BCL2,CDKN1A,ABCB1"
Cobalt,Gastrointestinal system disease,"TGFB1,IL4,IL1B,F2,MET,MMP9,BCL2,CDKN1A,ESR1,ABCB1"
Cobalt,Urinary system disease,"TGFB1,CA2,F2,MET,FN1,COL18A1,THBD,CDKN1A"
Cobalt,Cerebrovascular disease,"APOE,IL1B,F2,BCL2"
Cobalt,Alopecia areata,"MIF,IL4,IL1B,HLA-DMB"
Cobalt,Connective tissue disease,"MIF,TGFB1,IL4,IL1B,PLOD2,CA2,COL18A1,MMP9,HLA-DMB,ESR1,TNFAIP3"
Cobalt,Kidney disease,"TGFB1,CA2,F2,MET,FN1,COL18A1,THBD"
Cobalt,Artery disease,"TGFB1,APOE,IL1B,F2,MMP9"
Cobalt,Silicosis,"TGFB1,IL1B"
Cobalt,Thrombophilia,"F2,THBD,PROS1"
Cobalt,Organ system cancer,"TGFB1,IL4,APOE,POU5F1,IL1B,MET,BCL2,CDKN1A,ESR1,ABCB1"
Cobalt,Disease of cellular proliferation,"TGFB1,IL4,APOE,POU5F1,IL1B,FOS,MET,BCL2,CDKN1A,ESR1,TSHR,ABCB1"
Cobalt,Amyloidosis,"APOE,LYZ,APP,FN1"
Cobalt,Disease by infectious agent,"IL4,APOE,TLR2,IL1B,APP,CLEC4E,F2"
Cobalt,Corneal disease,"APOE,IL1B,COL18A1,CYP1B1"
Cobalt,Cancer,"TGFB1,IL4,APOE,POU5F1,IL1B,FOS,MET,BCL2,CDKN1A,ESR1,ABCB1"
Cobalt,Musculoskeletal system disease,"MIF,TGFB1,IL4,APOE,IL1B,PLOD2,CA2,COL18A1,MMP9,HLA-DMB,ESR1,TNFAIP3"
Cobalt,Vaginitis,"IL1B,ESR1"
Cobalt,Gastrointestinal system cancer,"TGFB1,MET,BCL2,CDKN1A,ABCB1"
Cobalt,Ischemia,"HMOX1,IL1B,BCL2"
Cobalt,Skin disease,"MIF,IL4,APOE,IL1B,COL18A1,HLA-DMB,TSHR,TNFAIP3"
Cobalt,Disease,"MIF,HMOX1,TGFB1,IL4,CAT,APOE,POU5F1,TLR2,SLC40A1,LYZ,IL1B,PLOD2,APP,CA2,CLEC4E,FOS,F2,MET,FN1,COL18A1,MMP9,THBD,PIR,PROS1,BCL2,CDKN1A,HLA-DMB,ESR1,CA1,TSHR,ABCB1,CYP1B1,TNFAIP3"
Cobalt,Ureteral obstruction,"TGFB1,FN1"
Cobalt,Colorectal cancer,"TGFB1,BCL2,CDKN1A"
Cobalt,APP-related cerebral amyloid angiopathy,"APOE,APP"
Cobalt,Vitamin K deficiency bleeding,"F2,PROS1"
Cobalt,Protein S deficiency,"F2,PROS1"
Cobalt,Brain edema,"IL1B,MMP9"
Cobalt,Vascular dementia,"APOE,APP"
Cobalt,Renal fibrosis,"TGFB1,FN1"
Cobalt,Cognitive disorder,"APOE,APP,ESR1,CA1"
Cobalt,Disseminated intravascular coagulation,"F2,THBD"
Cobalt,Disease of mental health,"APOE,APP,PIR,HLA-DMB,ESR1,CA1,ABCB1"
Cobalt,Purpura,"F2,THBD"
Cobalt,Abdominal aortic aneurysm,"APOE,MMP9"
Cobalt,Lewy body dementia,"APOE,APP"
Cobalt,Down syndrome,"APOE,APP"
Cobalt,Toxic encephalopathy,"IL1B,APP"
Cobalt,Arthritis,"MIF,TGFB1,IL1B,TNFAIP3"
Copper,Disease,"PIGQ,CLDN11,APOH,CDC6,VCL,SERPIND1,HMOX1,CHGA,CTSZ,MMP2,APLP1,PON1,MPO,PFN1,COL1A1,APOC3,CYP27B1,LTBR,HBEGF,GNB4,MSH2,APOB,CCDC92,CAT,EGR2,SOX4,C3,KRT9,RAC2,DNAJB9,TUBG1,HBA2,APOE,GADD45G,ZSWIM6,RARA,THAP1,PABPC1L,KRAS,TCN1,CEP135,OASL,DAB2IP,TLR2,KIF11,BARD1,SLC40A1,LMNB1,PDGFRB,SMAD2,DNAJB6,RHEB,RHBDF1,CREBBP,MAP3K8,IL1B,C9,BIRC3,FOXRED1,EPAS1,CDH3,KYNU,YWHAE,CSTA,MECOM,NPR3,VCAN,SLC1A3,LUM,JDP2,CYP11A1,CDH11,G6PC3,NPC1,SOD1,RHOB,RPS27A,AHSG,OSMR,RASA1,ARHGAP26,EGFR,TENM4,ATM,DUSP6,FSIP1,SEC24D,DSC2,TRIM36,MBNL1,PLOD2,ANKH,APP,CA2,CALM3,PWP2,SPATC1L,ANO10,WDR90,PROK2,APEH,EDIL3,ANKS6,SLC9A5,MAPRE2,AGXT,PCSK9,INSR,COL3A1,IL7R,FOS,YWHAG,CDCA7,GLUL,DST,F2,CBX2,KRT2,HNF4A,CLU,ITGA3,MET,SERPINF2,HBA1,A2M,LAMA3,COL12A1,FBN1,KRT7,SELE,TBX1,LIPA,HEY1,TUBB,EEF1A1,FOXO3,FGFR3,PARK7,MAPT,SLPI,IFITM10,TMEM201,SHANK2,CTSB,FN1,PDE5A,HTT,SH3PXD2A,GFPT1,MAP3K6,FAM219B,APOA4,CASP8,CACNA1G,DNMT1,COL18A1,MYLK,COL4A2,LAMC3,CYB5R3,ASTN2,MACF1,CALD1,CENPF,SYNE1,TAB2,NCF2,S100A8,SCNM1,MLLT11,CD58,OGFRL1,NFIA,C8B,DHCR24,MAN1B1,RAPGEF1,LCN2,MAFB,PGK1,ZBTB43,GSN,FOXO4,EIF6,PTPN3,C1QC,FTL,SLC3A2,TP73,BMP2,SAT1,PIR,ITPR2,JAK2,YWHAQ,GPNMB,IFNGR2,SMARCA2,CIT,WASF1,ETS1,IGF1,PDGFD,G6PD,KRT15,PPP2R2B,CFI,SLC16A9,GLI3,YWHAZ,GAPDH,BICDL1,BCL2,SUN1,ADCY3,CDKN1A,OBSL1,IL1R1,CXCR4,CHEK1,TKT,PIK3R5,FGFR1,FGF13,DHFR,MAPKAPK3,HLA-B,LAMP2,PRKCA,ANO6,SYNJ1,FAM131B,ABCA13,CDKN1C,BDNF,RPS24,C4B,SERPINA1,SLC2A1,RAB23,PDGFC,FBN2,EIF4E,LYN,CAPN1,MAML2,CLP1,PLEKHG5,MARVELD1,HPR,RAI2,C1R,FKBP5,DDIT3,SERPINA3,NPC2,ITGA7,LDLR,ACTG1,NCOA4,RPS15,RPS19,SLC37A4,KCNJ6,ABCB1,CYP1B1,YAP1,CCNA2,FAM83D,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,TCF7L2,CACNA1A,TINCR,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,GCLC,B2M,FECH,TPM3,HMBS,RPS27,CALM1,CALM2,SNCA"
Copper,Disease of anatomical entity,"PIGQ,CLDN11,APOH,VCL,SERPIND1,HMOX1,CHGA,CTSZ,MMP2,APLP1,MPO,PFN1,COL1A1,CYP27B1,LTBR,GNB4,MSH2,APOB,CCDC92,EGR2,C3,KRT9,RAC2,DNAJB9,TUBG1,HBA2,APOE,GADD45G,ZSWIM6,RARA,THAP1,PABPC1L,KRAS,CEP135,DAB2IP,KIF11,BARD1,LMNB1,PDGFRB,SMAD2,DNAJB6,RHEB,CREBBP,MAP3K8,IL1B,C9,BIRC3,EPAS1,CDH3,YWHAE,CSTA,NPR3,VCAN,SLC1A3,LUM,JDP2,CYP11A1,G6PC3,SOD1,RHOB,RPS27A,AHSG,OSMR,RASA1,EGFR,ATM,DUSP6,SEC24D,DSC2,MBNL1,PLOD2,ANKH,APP,CA2,CALM3,PWP2,SPATC1L,ANO10,PROK2,APEH,EDIL3,ANKS6,SLC9A5,MAPRE2,AGXT,PCSK9,INSR,COL3A1,IL7R,YWHAG,GLUL,DST,F2,CBX2,KRT2,HNF4A,CLU,ITGA3,MET,SERPINF2,HBA1,A2M,LAMA3,COL12A1,FBN1,KRT7,SELE,TBX1,HEY1,TUBB,FGFR3,PARK7,MAPT,SLPI,IFITM10,TMEM201,CTSB,FN1,PDE5A,HTT,SH3PXD2A,GFPT1,MAP3K6,APOA4,CASP8,CACNA1G,DNMT1,COL18A1,MYLK,COL4A2,LAMC3,CYB5R3,ASTN2,MACF1,CALD1,SYNE1,TAB2,NCF2,S100A8,SCNM1,CD58,OGFRL1,C8B,RAPGEF1,LCN2,MAFB,PGK1,ZBTB43,GSN,PTPN3,C1QC,FTL,SLC3A2,TP73,BMP2,SAT1,ITPR2,JAK2,YWHAQ,GPNMB,IFNGR2,SMARCA2,CIT,WASF1,IGF1,G6PD,KRT15,PPP2R2B,CFI,SLC16A9,GLI3,YWHAZ,GAPDH,BICDL1,BCL2,SUN1,CDKN1A,IL1R1,CXCR4,CHEK1,TKT,PIK3R5,FGFR1,FGF13,MAPKAPK3,HLA-B,LAMP2,PRKCA,ANO6,SYNJ1,FAM131B,CDKN1C,BDNF,RPS24,C4B,SERPINA1,SLC2A1,RAB23,FBN2,CAPN1,CLP1,PLEKHG5,MARVELD1,C1R,SERPINA3,ITGA7,LDLR,ACTG1,RPS15,RPS19,KCNJ6,ABCB1,CYP1B1,YAP1,CCNA2,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,TCF7L2,CACNA1A,TINCR,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,RPS7,BCL11A,IGF1R,GCLC,B2M,FECH,TPM3,RPS27,CALM1,CALM2,SNCA"
Copper,Amyloidosis,"APOC3,C3,DNAJB9,APOE,C9,OSMR,APP,CLU,A2M,EEF1A1,FN1,APOA4,GSN,GPNMB,SERPINA1,SERPINA3,ACTG1,HBB,ACTB,B2M"
Copper,Disease of cellular proliferation,"SERPIND1,CHGA,MPO,COL1A1,LTBR,MSH2,APOE,RARA,KRAS,DAB2IP,BARD1,PDGFRB,CREBBP,MAP3K8,IL1B,BIRC3,EPAS1,YWHAE,MECOM,RHOB,RASA1,ARHGAP26,EGFR,ATM,EDIL3,FOS,GLUL,MET,KRT7,HEY1,FOXO3,FGFR3,PARK7,MAP3K6,APOA4,CASP8,CALD1,S100A8,MLLT11,OGFRL1,C8B,MAFB,FOXO4,PTPN3,TP73,JAK2,SMARCA2,ETS1,IGF1,PDGFD,KRT15,GAPDH,BCL2,CDKN1A,CXCR4,FGFR1,HLA-B,PRKCA,FAM131B,CDKN1C,SLC2A1,LYN,MAML2,DDIT3,SERPINA3,NCOA4,ABCB1,YAP1,CCNA2,FAM83D,RECQL4,TCF7L2,ACTB,B2M,TPM3"
Copper,Cancer,"CHGA,MPO,COL1A1,LTBR,MSH2,APOE,RARA,KRAS,DAB2IP,BARD1,PDGFRB,CREBBP,MAP3K8,IL1B,BIRC3,EPAS1,YWHAE,MECOM,RHOB,RASA1,ARHGAP26,EGFR,ATM,EDIL3,FOS,MET,KRT7,HEY1,FOXO3,FGFR3,PARK7,MAP3K6,APOA4,CASP8,CALD1,S100A8,MLLT11,C8B,MAFB,FOXO4,PTPN3,TP73,JAK2,SMARCA2,ETS1,PDGFD,KRT15,GAPDH,BCL2,CDKN1A,CXCR4,HLA-B,PRKCA,CDKN1C,LYN,MAML2,DDIT3,SERPINA3,NCOA4,ABCB1,YAP1,CCNA2,FAM83D,RECQL4,TCF7L2,ACTB,B2M,TPM3"
Copper,Integumentary system disease,"CTSZ,MPO,CYP27B1,LTBR,MSH2,C3,KRT9,APOE,KRAS,IL1B,C9,CDH3,CSTA,AHSG,OSMR,EGFR,ATM,DSC2,MAPRE2,DST,KRT2,ITGA3,LAMA3,FBN1,KRT7,TUBB,FGFR3,APOA4,CASP8,COL18A1,CALD1,NCF2,GSN,SAT1,ITPR2,GPNMB,SMARCA2,IGF1,G6PD,KRT15,HLA-B,SERPINA1,ACTG1,TNFAIP3,RECQL4,KNG1,ACTB,FECH"
Copper,Skin disease,"CTSZ,MPO,CYP27B1,LTBR,MSH2,C3,KRT9,APOE,KRAS,IL1B,C9,CSTA,OSMR,EGFR,ATM,DSC2,MAPRE2,DST,KRT2,ITGA3,LAMA3,FBN1,KRT7,TUBB,FGFR3,APOA4,CASP8,COL18A1,CALD1,NCF2,GSN,SAT1,ITPR2,GPNMB,IGF1,G6PD,KRT15,HLA-B,SERPINA1,ACTG1,TNFAIP3,RECQL4,KNG1,ACTB,FECH"
Copper,Autosomal dominant disease,"SERPIND1,COL1A1,APOC3,GNB4,MSH2,EGR2,SOX4,C3,RAC2,APOE,ZSWIM6,THAP1,KIF11,BARD1,LMNB1,DNAJB6,RHBDF1,CREBBP,IL1B,C9,YWHAE,CYP11A1,NPC1,RASA1,MBNL1,ANKH,APP,PWP2,ANO10,WDR90,SLC9A5,MAPRE2,INSR,COL3A1,F2,KRT2,HNF4A,CLU,FBN1,TBX1,EEF1A1,FGFR3,IFITM10,MAP3K6,FAM219B,APOA4,CACNA1G,DNMT1,COL4A2,SYNE1,NFIA,MAFB,ZBTB43,GSN,FTL,SMARCA2,PPP2R2B,CFI,GLI3,BICDL1,SUN1,CXCR4,FGFR1,ANO6,SERPINA1,SLC2A1,FBN2,SERPINA3,NPC2,ACTG1,CYP1B1,TNFAIP3,NEFL,PLCG2,CACNA1A,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,B2M,CALM2,SNCA"
Copper,Hematopoietic system disease,"SERPIND1,MPO,CYP27B1,HBA2,RARA,KRAS,PDGFRB,IL1B,BIRC3,EPAS1,G6PC3,RPS27A,F2,SERPINF2,HBA1,FGFR3,CASP8,CYB5R3,PGK1,ZBTB43,JAK2,SMARCA2,G6PD,BCL2,CXCR4,ANO6,RPS24,C4B,SLC2A1,SERPINA3,RPS15,RPS19,KNG1,HBB,ACTB,RPS7,BCL11A,GCLC,B2M,RPS27"
Copper,Primary cutaneous amyloidosis,"C3,APOE,C9,OSMR,GSN,GPNMB,SERPINA1,ACTG1,ACTB"
Copper,Neurodegenerative disease,"APLP1,PFN1,EGR2,APOE,YWHAE,SLC1A3,SOD1,ATM,MBNL1,APP,ANO10,YWHAG,DST,CLU,A2M,PARK7,MAPT,CTSB,HTT,CACNA1G,DNMT1,SYNE1,FTL,YWHAQ,PPP2R2B,YWHAZ,BICDL1,CHEK1,SYNJ1,BDNF,SERPINA1,CAPN1,CLP1,PLEKHG5,SERPINA3,NEFL,CACNA1A,SNCA"
Copper,Organ system cancer,"CHGA,MPO,COL1A1,LTBR,MSH2,APOE,RARA,KRAS,BARD1,PDGFRB,CREBBP,MAP3K8,IL1B,BIRC3,EPAS1,YWHAE,RHOB,RASA1,EGFR,ATM,EDIL3,MET,KRT7,HEY1,FGFR3,MAP3K6,APOA4,CASP8,CALD1,S100A8,C8B,PTPN3,JAK2,SMARCA2,KRT15,GAPDH,BCL2,CDKN1A,CXCR4,HLA-B,PRKCA,CDKN1C,SERPINA3,ABCB1,YAP1,CCNA2,RECQL4,TCF7L2,ACTB,B2M"
Copper,Vascular disease,"APOH,HMOX1,MPO,APOB,APOE,GADD45G,DAB2IP,IL1B,RASA1,ATM,PCSK9,COL3A1,F2,FBN1,SELE,PDE5A,MYLK,COL4A2,CALD1,JAK2,BCL2,HLA-B,BDNF,SLC2A1,FBN2"
Copper,Familial visceral amyloidosis,"APOC3,APOE,EEF1A1,APOA4,SERPINA1,HBB,ACTB,B2M"
Copper,Central nervous system disease,"PIGQ,CLDN11,APLP1,PFN1,CYP27B1,EGR2,C3,APOE,THAP1,LMNB1,IL1B,YWHAE,SLC1A3,JDP2,SOD1,EGFR,ATM,MBNL1,APP,ANO10,SLC9A5,IL7R,YWHAG,DST,F2,CLU,A2M,PARK7,MAPT,CTSB,HTT,CACNA1G,DNMT1,COL4A2,ASTN2,SYNE1,SCNM1,ZBTB43,C1QC,FTL,YWHAQ,WASF1,PPP2R2B,YWHAZ,BICDL1,BCL2,CHEK1,TKT,FGFR1,FGF13,PRKCA,SYNJ1,FAM131B,BDNF,SERPINA1,SLC2A1,CAPN1,CLP1,PLEKHG5,SERPINA3,YAP1,NEFL,CACNA1A,HNRNPU,TBC1D24,ACTB,SNCA"
Copper,Autosomal genetic disease,"PIGQ,SERPIND1,COL1A1,APOC3,CYP27B1,GNB4,MSH2,APOB,EGR2,SOX4,C3,RAC2,TUBG1,HBA2,APOE,ZSWIM6,THAP1,CEP135,OASL,KIF11,BARD1,LMNB1,SMAD2,DNAJB6,RHBDF1,CREBBP,IL1B,C9,EPAS1,CDH3,KYNU,YWHAE,CYP11A1,G6PC3,NPC1,RASA1,ATM,MBNL1,ANKH,APP,CA2,PWP2,SPATC1L,ANO10,WDR90,ANKS6,SLC9A5,MAPRE2,PCSK9,INSR,COL3A1,CDCA7,DST,F2,KRT2,HNF4A,CLU,SERPINF2,HBA1,LAMA3,FBN1,TBX1,EEF1A1,FGFR3,PARK7,IFITM10,SH3PXD2A,MAP3K6,FAM219B,APOA4,CASP8,CACNA1G,DNMT1,COL4A2,SYNE1,NFIA,MAN1B1,MAFB,ZBTB43,GSN,FTL,SAT1,IFNGR2,SMARCA2,CIT,IGF1,PPP2R2B,CFI,GLI3,BICDL1,SUN1,OBSL1,CXCR4,CHEK1,FGFR1,ANO6,SYNJ1,SERPINA1,SLC2A1,FBN2,CAPN1,PLEKHG5,SERPINA3,NPC2,ITGA7,ACTG1,SLC37A4,KCNJ6,CYP1B1,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,CACNA1A,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,BCL11A,B2M,TPM3,CALM2,SNCA"
Copper,Genetic disease,"PIGQ,SERPIND1,COL1A1,APOC3,CYP27B1,GNB4,MSH2,APOB,CAT,EGR2,SOX4,C3,RAC2,TUBG1,HBA2,APOE,ZSWIM6,THAP1,KRAS,TCN1,CEP135,OASL,KIF11,BARD1,SLC40A1,LMNB1,SMAD2,DNAJB6,RHBDF1,CREBBP,IL1B,C9,FOXRED1,EPAS1,CDH3,KYNU,YWHAE,VCAN,CYP11A1,G6PC3,NPC1,OSMR,RASA1,ATM,DUSP6,FSIP1,SEC24D,TRIM36,MBNL1,ANKH,APP,CA2,CALM3,PWP2,SPATC1L,ANO10,WDR90,PROK2,ANKS6,SLC9A5,MAPRE2,AGXT,PCSK9,INSR,COL3A1,CDCA7,DST,F2,KRT2,HNF4A,CLU,SERPINF2,HBA1,LAMA3,FBN1,TBX1,LIPA,EEF1A1,FGFR3,PARK7,IFITM10,SHANK2,HTT,SH3PXD2A,MAP3K6,FAM219B,APOA4,CASP8,CACNA1G,DNMT1,COL4A2,CENPF,SYNE1,NFIA,DHCR24,MAN1B1,MAFB,PGK1,ZBTB43,GSN,FTL,SLC3A2,TP73,SAT1,GPNMB,IFNGR2,SMARCA2,CIT,ETS1,IGF1,G6PD,PPP2R2B,CFI,GLI3,BICDL1,SUN1,OBSL1,CXCR4,CHEK1,FGFR1,LAMP2,ANO6,SYNJ1,BDNF,SERPINA1,SLC2A1,FBN2,CAPN1,PLEKHG5,RAI2,SERPINA3,NPC2,ITGA7,LDLR,ACTG1,SLC37A4,KCNJ6,ABCB1,CYP1B1,TNFAIP3,NEFL,RECQL4,PLCG2,GHR,TCF7L2,CACNA1A,HNRNPU,KNG1,DSE,HBB,TBC1D24,ACTB,BCL11A,B2M,FECH,TPM3,HMBS,CALM1,CALM2,SNCA"
Copper,Prion disease,"C3,APOE,YWHAE,APP,C1QC,YWHAZ,SNCA"
Copper,Anemia,"HBA2,RPS27A,HBA1,CYB5R3,PGK1,ZBTB43,JAK2,SMARCA2,G6PD,RPS24,SLC2A1,RPS15,RPS19,HBB,RPS7,BCL11A,GCLC,RPS27"
Copper,Disease by infectious agent,"CTSZ,CYP27B1,HBEGF,C3,APOE,TLR2,IL1B,YWHAE,JDP2,AHSG,APP,APEH,F2,MAPT,SLPI,CD58,LCN2,C1QC,FTL,SAT1,G6PD,YWHAZ,CXCR4,DHFR,HLA-B,PDGFC,HPR,LDLR,SNCA"
Copper,Physical disorder,"TUBG1,HBA2,ZSWIM6,CEP135,KIF11,LMNB1,SMAD2,CDH3,CYP11A1,G6PC3,RPS27A,PWP2,F2,HBA1,COL12A1,FBN1,TBX1,GFPT1,CYB5R3,MACF1,MAN1B1,MAFB,PGK1,ZBTB43,TP73,CIT,G6PD,GLI3,FGFR1,CDKN1C,RPS24,SLC2A1,FBN2,ITGA7,RPS15,RPS19,SLC37A4,KCNJ6,CYP1B1,HBB,RPS7,BCL11A,GCLC,TPM3,RPS27"
Copper,Musculoskeletal system disease,"MMP2,COL1A1,CYP27B1,GNB4,CCDC92,EGR2,APOE,ZSWIM6,PABPC1L,PDGFRB,DNAJB6,IL1B,SEC24D,MBNL1,PLOD2,ANKH,CA2,COL3A1,DST,A2M,LAMA3,COL12A1,FBN1,HEY1,FGFR3,MAPT,IFITM10,SH3PXD2A,GFPT1,DNMT1,COL18A1,ASTN2,CALD1,SYNE1,TAB2,NCF2,CD58,BMP2,SMARCA2,SLC16A9,GLI3,SUN1,IL1R1,FGFR1,HLA-B,LAMP2,ANO6,C4B,SLC2A1,RAB23,FBN2,PLEKHG5,C1R,SERPINA3,ITGA7,KCNJ6,TNFAIP3,NEFL,RECQL4,DSE,IGF1R,B2M,TPM3"
Copper,Intestinal disease,"CHGA,MSH2,KRAS,IL1B,NPR3,EGFR,EDIL3,HNF4A,KRT7,TMEM201,MYLK,C8B,JAK2,GLI3,GAPDH,BCL2,CDKN1A,SERPINA1,ABCB1,TCF7L2,SNCA"
Copper,Nervous system disease,"PIGQ,CLDN11,APLP1,MPO,PFN1,COL1A1,CYP27B1,LTBR,GNB4,APOB,EGR2,C3,TUBG1,APOE,GADD45G,ZSWIM6,THAP1,CEP135,KIF11,BARD1,LMNB1,IL1B,C9,YWHAE,VCAN,SLC1A3,LUM,JDP2,SOD1,RASA1,EGFR,ATM,MBNL1,APP,PWP2,ANO10,SLC9A5,PCSK9,IL7R,YWHAG,DST,F2,CLU,MET,A2M,FBN1,PARK7,MAPT,CTSB,PDE5A,HTT,GFPT1,CACNA1G,DNMT1,COL18A1,COL4A2,ASTN2,MACF1,SYNE1,SCNM1,ZBTB43,GSN,C1QC,FTL,TP73,YWHAQ,GPNMB,CIT,WASF1,IGF1,PPP2R2B,CFI,YWHAZ,BICDL1,BCL2,SUN1,CHEK1,TKT,FGFR1,FGF13,MAPKAPK3,HLA-B,PRKCA,SYNJ1,FAM131B,BDNF,SERPINA1,SLC2A1,FBN2,CAPN1,CLP1,PLEKHG5,MARVELD1,SERPINA3,ACTG1,CYP1B1,YAP1,CCNA2,NEFL,RECQL4,CACNA1A,HNRNPU,TBC1D24,ACTB,SNCA"
