category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
HPO	HP:0032101	34	748	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000245907,9606.ENSP00000252242,9606.ENSP00000254066,9606.ENSP00000261652,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301305,9606.ENSP00000302620,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000322061,9606.ENSP00000354458,9606.ENSP00000356030,9606.ENSP00000360281,9606.ENSP00000363770,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000385834,9606.ENSP00000386884,9606.ENSP00000415941,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496699,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,C3,KRT5,RARA,TNFRSF13B,GATA6,FCN3,EGFR,ATM,SLC39A4,AGXT,C1QB,ITGA3,C7,C8A,CD55,C8B,C1QC,DSP,WIPF1,CFI,TF,CXCR4,C4B,SERPINA1,MS4A1,C1R,CIITA,ZEB2,HBB,CHAMP1,GCLC	3.77e-06	0.00087	Unusual infection
HPO	HP:0010972	14	160	9606	9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000241052,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000359345,9606.ENSP00000376330,9606.ENSP00000385834,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175,9606.ENSP00000496166	TGFB1,TPI1,CAT,RPL35,PRDX1,UBA1,CD55,RPL5,WIPF1,TF,RPS19,RPS10,HBB,ALDOA	4.6e-06	0.001	Anemia of inadequate production
HPO	HP:0000225	8	45	9606	9606.ENSP00000241052,9606.ENSP00000254066,9606.ENSP00000308541,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000376330,9606.ENSP00000444271,9606.ENSP00000498441	CAT,RARA,F2,F13B,F5,WIPF1,C1R,FGA	5.42e-06	0.0011	Gingival bleeding
HPO	HP:0000790	12	118	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000254066,9606.ENSP00000262746,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000346839,9606.ENSP00000356771,9606.ENSP00000468002,9606.ENSP00000478927,9606.ENSP00000494175,9606.ENSP00000498441	HMOX1,TGFB1,RARA,PRDX1,AGXT,F2,FN1,F5,KANK2,YAP1,HBB,FGA	5.43e-06	0.0011	Hematuria
HPO	HP:0002250	17	235	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000259469,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000302530,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000376330,9606.ENSP00000416066,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	HMOX1,TGFB1,RPL35,GATA6,FCN3,BUB1,F13B,SEMA4A,RPL5,WIPF1,SERPINA1,RPS19,TNFAIP3,RPS10,CIITA,ZEB2,GCLC	4.98e-06	0.0011	Abnormal large intestine morphology
HPO	HP:0010701	16	211	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000246662,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000278616,9606.ENSP00000356030,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,KRT9,KRT5,TNFRSF13B,ATM,CD55,WIPF1,CXCR4,PIK3R5,SERPINA1,MS4A1,CIITA,ZEB2,GCLC	5.42e-06	0.0011	Abnormal immunoglobulin level
HPO	HP:0012337	48	1275	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000241052,9606.ENSP00000248633,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259206,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000278616,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000310861,9606.ENSP00000312987,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000356030,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000362924,9606.ENSP00000369129,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000400341,9606.ENSP00000405330,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497069,9606.ENSP00000497574,9606.ENSP00000498441	KRT14,HMOX1,TGFB1,CAT,PEX1,CNGB1,KRT5,APOE,RARA,BLK,IL1RN,RPL35,PRDX1,GATA6,SOD1,ATM,CA2,BUB1,AGXT,FOS,F2,KRT2,HNF4A,ITGA3,UBA1,FN1,CD55,SEMA4A,RPL5,GSN,DSP,WIPF1,IGF1,FOXA2,ESR1,CDKN1C,SERPINA1,ZBTB20,RPS19,GCH1,TNFAIP3,RPS10,PAX6,HBB,ALDOA,IGF1R,GCLC,FGA	5.86e-06	0.0011	Abnormal homeostasis
HPO	HP:0012719	36	840	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000249373,9606.ENSP00000252744,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262177,9606.ENSP00000263080,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000282753,9606.ENSP00000284981,9606.ENSP00000302037,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000344782,9606.ENSP00000353401,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000357265,9606.ENSP00000360985,9606.ENSP00000366525,9606.ENSP00000376330,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000477796,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000496699,9606.ENSP00000497574,9606.ENSP00000498441	HMOX1,TGFB1,SMO,ZSWIM6,TNFRSF13B,RAB11A,DNAJB6,ASPA,NPC1,SOD1,FCN3,EGFR,NTRK2,GRM1,APP,MFF,COL3A1,F2,GFI1B,CUX1,CD55,F13B,F5,SEMA4A,ARFGEF2,FTL,WIPF1,PIK3R5,SERPINA1,GCH1,TNFAIP3,CIITA,ZEB2,CHAMP1,GCLC,FGA	6.82e-06	0.0013	Functional abnormality of the gastrointestinal tract
HPO	HP:0100659	22	381	9606	9606.ENSP00000233242,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000262662,9606.ENSP00000262746,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000284981,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000346839,9606.ENSP00000356382,9606.ENSP00000356771,9606.ENSP00000376330,9606.ENSP00000384849,9606.ENSP00000441214,9606.ENSP00000454071,9606.ENSP00000478255,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000498441	APOB,SMO,APOE,CDKN2C,PRDX1,PIK3C2A,GATA6,APP,AGXT,COL3A1,F2,FN1,F13B,F5,WIPF1,CDKN1A,USP36,LDLR,ABCB1,KNG1,HBB,FGA	6.74e-06	0.0013	Abnormal cerebral vascular morphology
HPO	HP:0001878	11	101	9606	9606.ENSP00000216117,9606.ENSP00000229270,9606.ENSP00000261652,9606.ENSP00000362413,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000481570,9606.ENSP00000485010,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574	HMOX1,TPI1,TNFRSF13B,PGK1,WIPF1,MS4A1,TNFAIP3,CIITA,HBB,ALDOA,GCLC	7.36e-06	0.0014	Hemolytic anemia
HPO	HP:0012718	36	845	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	SNAI2,HMOX1,TGFB1,PEX1,SMO,APOE,RPL35,TNFRSF13B,PIK3C2A,GATA6,FCN3,EGFR,SLC39A4,BUB1,COL3A1,ELN,COL18A1,SLC30A10,CD55,F13B,SEMA4A,RPL5,ARFGEF2,MAFB,WIPF1,CXCR4,CDKN1C,SERPINA1,MS4A1,C1R,RPS19,TNFAIP3,RPS10,CIITA,ZEB2,GCLC	7.72e-06	0.0014	Morphological abnormality of the gastrointestinal tract
HPO	HP:0004313	14	169	9606	9606.ENSP00000167586,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000252242,9606.ENSP00000261652,9606.ENSP00000278616,9606.ENSP00000356030,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	KRT14,HMOX1,TGFB1,KRT5,TNFRSF13B,ATM,CD55,WIPF1,CXCR4,SERPINA1,MS4A1,CIITA,ZEB2,GCLC	8.25e-06	0.0015	Decreased circulating antibody level
HPO	HP:0004936	9	65	9606	9606.ENSP00000215727,9606.ENSP00000262746,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000356771,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000498441	SERPIND1,PRDX1,F2,UBA1,CD55,F5,KNG1,HBB,FGA	8.77e-06	0.0015	Venous thrombosis
HPO	HP:0025033	36	849	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270879,9606.ENSP00000275493,9606.ENSP00000301305,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000355893,9606.ENSP00000356030,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360985,9606.ENSP00000362410,9606.ENSP00000376330,9606.ENSP00000386884,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000433277,9606.ENSP00000444271,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000497574	SNAI2,HMOX1,TGFB1,PEX1,SMO,APOE,RPL35,TNFRSF13B,PIK3C2A,GATA6,FCN3,EGFR,SLC39A4,BUB1,COL3A1,ELN,COL18A1,SLC30A10,CD55,F13B,SEMA4A,RPL5,ARFGEF2,MAFB,WIPF1,CXCR4,CDKN1C,SERPINA1,MS4A1,C1R,RPS19,TNFAIP3,RPS10,CIITA,ZEB2,GCLC	8.53e-06	0.0015	Abnormality of digestive system morphology
HPO	HP:0000478	86	2876	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000233242,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000291554,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000312987,9606.ENSP00000315130,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000351807,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000364449,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000381549,9606.ENSP00000384477,9606.ENSP00000384899,9606.ENSP00000384999,9606.ENSP00000392812,9606.ENSP00000400341,9606.ENSP00000413720,9606.ENSP00000419153,9606.ENSP00000429900,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000498476	SNAI2,KRT14,TGFB1,TPI1,APOB,EGR2,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,BLK,RPL35,TNFRSF13B,RAB11A,PRDX1,ASPA,PIK3C2A,GATA6,NPC1,SOD1,AHSG,EGFR,NTRK2,ATM,HNMT,GRM1,RPIA,APP,CA2,CRYAA,ANKRD11,SLC39A4,MFF,BUB1,AGXT,COL3A1,MN1,HNF4A,CLU,ITGA3,UBA1,GFPT1,GAD1,ELN,COL18A1,CUX1,CYB5R3,SYNE1,SEMA4A,RPL5,SARDH,MAFB,PGK1,GSN,SIK3,FTL,DIAPH1,WIPF1,IGF1,CFI,FRMD4B,IFRD1,GATAD2A,P4HA2,PIK3R5,FOXA2,CDKN1C,ZBTB20,ASAP1,C1R,LDLR,RPS19,GCH1,YAP1,TNFAIP3,RPS10,CIITA,ZEB2,PAX6,HBB,ALDOA,CHAMP1,IGF1R,MAP1LC3B	9.35e-06	0.0016	Abnormality of the eye
HPO	HP:0011902	8	52	9606	9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000312987,9606.ENSP00000354468,9606.ENSP00000359345,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000494175	BLK,RPL35,HNF4A,CYB5R3,RPL5,RPS19,RPS10,HBB	1.4e-05	0.0023	Abnormal hemoglobin
HPO	HP:0001805	6	24	9606	9606.ENSP00000167586,9606.ENSP00000252242,9606.ENSP00000252744,9606.ENSP00000275493,9606.ENSP00000301653,9606.ENSP00000369317	KRT14,KRT5,ZSWIM6,EGFR,KRT16,KRT6A	1.56e-05	0.0026	Onychogryposis
HPO	HP:0004377	16	232	9606	9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000278616,9606.ENSP00000302530,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000356382,9606.ENSP00000359345,9606.ENSP00000361043,9606.ENSP00000376330,9606.ENSP00000381185,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481646	APOE,RARA,RPL35,TNFRSF13B,ATM,BUB1,UBA1,GFI1B,F13B,RPL5,RAD54L,WIPF1,BCL2,MS4A1,RPS19,RPS10	1.65e-05	0.0027	Hematological neoplasm
HPO	HP:0012373	74	2405	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000233242,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000251102,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000261890,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269228,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000280097,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000284981,9606.ENSP00000285379,9606.ENSP00000291554,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000302037,9606.ENSP00000302530,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000315130,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000352798,9606.ENSP00000353401,9606.ENSP00000354468,9606.ENSP00000356224,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000364449,9606.ENSP00000366525,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000376637,9606.ENSP00000378131,9606.ENSP00000381549,9606.ENSP00000384477,9606.ENSP00000384899,9606.ENSP00000384999,9606.ENSP00000392812,9606.ENSP00000419153,9606.ENSP00000429900,9606.ENSP00000454071,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000478927,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497069,9606.ENSP00000498476	SNAI2,KRT14,TGFB1,APOB,EGR2,PEX1,SMO,CNGB1,KRT5,APOE,ZSWIM6,RPL35,TNFRSF13B,RAB11A,PRDX1,ASPA,PIK3C2A,NPC1,SOD1,AHSG,EGFR,NTRK2,ATM,HNMT,GRM1,RPIA,APP,CA2,CRYAA,ANKRD11,SLC39A4,MFF,BUB1,COL3A1,MN1,CLU,UBA1,GFPT1,COL18A1,CUX1,CYB5R3,SYNE1,SEMA4A,RPL5,SARDH,MAFB,PGK1,GSN,SIK3,FTL,DIAPH1,WIPF1,IGF1,CFI,FRMD4B,IFRD1,GATAD2A,P4HA2,PIK3R5,ZBTB20,ASAP1,LDLR,RPS19,GCH1,YAP1,TNFAIP3,RPS10,CIITA,ZEB2,PAX6,ALDOA,CHAMP1,IGF1R,MAP1LC3B	1.84e-05	0.003	Abnormal eye physiology
HPO	HP:0000079	56	1657	9606	9606.ENSP00000020945,9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000228606,9606.ENSP00000233242,9606.ENSP00000245907,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259089,9606.ENSP00000259469,9606.ENSP00000262746,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000283646,9606.ENSP00000285379,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000308541,9606.ENSP00000312987,9606.ENSP00000313967,9606.ENSP00000315190,9606.ENSP00000338413,9606.ENSP00000346839,9606.ENSP00000352798,9606.ENSP00000356224,9606.ENSP00000356771,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000363770,9606.ENSP00000376330,9606.ENSP00000378131,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000444271,9606.ENSP00000454071,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000478927,9606.ENSP00000481646,9606.ENSP00000484824,9606.ENSP00000485010,9606.ENSP00000487174,9606.ENSP00000492024,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000497574,9606.ENSP00000498441	SNAI2,HMOX1,TGFB1,CYP27B1,APOB,C3,PEX1,SMO,APOE,RARA,BLK,RPL35,PRDX1,ASPA,PIK3C2A,GATA6,SOD1,RPIA,CA2,BUB1,AGXT,COL3A1,F2,HNF4A,C1QB,ITGA3,UBA1,FN1,COL18A1,SYNE1,F5,RPL5,SARDH,MAFB,PGK1,GSN,C1QC,WIPF1,CFI,PIK3R5,CDKN1C,SERPINA1,C1R,LDLR,KANK2,RPS19,YAP1,RPS10,MUC1,CIITA,ZEB2,PAX6,HBB,ALDOA,GCLC,FGA	1.99e-05	0.0031	Abnormality of the urinary system
HPO	HP:0011805	53	1537	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000222381,9606.ENSP00000229270,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000254250,9606.ENSP00000259469,9606.ENSP00000262177,9606.ENSP00000263080,9606.ENSP00000265970,9606.ENSP00000269216,9606.ENSP00000270142,9606.ENSP00000273784,9606.ENSP00000277120,9606.ENSP00000278616,9606.ENSP00000284981,9606.ENSP00000302530,9606.ENSP00000302620,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000349860,9606.ENSP00000350928,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000356382,9606.ENSP00000357265,9606.ENSP00000359345,9606.ENSP00000360938,9606.ENSP00000362410,9606.ENSP00000362413,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000384477,9606.ENSP00000392812,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000470972,9606.ENSP00000477796,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000494175,9606.ENSP00000496166,9606.ENSP00000496699,9606.ENSP00000497574	KRT14,TGFB1,PON1,TPI1,EGR2,PEX1,SMO,KRT5,APOE,THAP1,RPL35,DNAJB6,ASPA,PIK3C2A,GATA6,SOD1,AHSG,NTRK2,ATM,APP,BUB1,AGXT,COL3A1,MN1,FOS,F2,UBA1,GFPT1,GAD1,SLC30A10,SYNE1,F13B,SEMA4A,RPL5,SARDH,MAFB,PGK1,GSN,FTL,DSP,IFRD1,PIK3R5,CDKN1C,SERPINA1,ZBTB20,RPS19,GCH1,RPS10,ZEB2,HBB,ALDOA,CHAMP1,GCLC	2.02e-05	0.0032	Abnormal skeletal muscle morphology
HPO	HP:0001977	10	94	9606	9606.ENSP00000215727,9606.ENSP00000254066,9606.ENSP00000262746,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000356030,9606.ENSP00000356771,9606.ENSP00000493985,9606.ENSP00000494175,9606.ENSP00000498441	SERPIND1,RARA,PRDX1,F2,UBA1,CD55,F5,KNG1,HBB,FGA	2.3e-05	0.0035	Abnormal thrombosis
HPO	HP:0011873	19	323	9606	9606.ENSP00000221930,9606.ENSP00000252486,9606.ENSP00000254066,9606.ENSP00000259469,9606.ENSP00000261652,9606.ENSP00000262746,9606.ENSP00000285379,9606.ENSP00000338413,9606.ENSP00000344782,9606.ENSP00000356030,9606.ENSP00000359345,9606.ENSP00000373706,9606.ENSP00000376330,9606.ENSP00000433277,9606.ENSP00000470972,9606.ENSP00000481570,9606.ENSP00000481646,9606.ENSP00000485010,9606.ENSP00000494175	TGFB1,APOE,RARA,RPL35,TNFRSF13B,PRDX1,CA2,UBA1,GFI1B,CD55,RPL5,DIAPH1,WIPF1,MS4A1,RPS19,TNFAIP3,RPS10,CIITA,HBB	2.25e-05	0.0035	Abnormal platelet count
HPO	HP:0001595	40	1040	9606	9606.ENSP00000020945,9606.ENSP00000167586,9606.ENSP00000228606,9606.ENSP00000248633,9606.ENSP00000249373,9606.ENSP00000252242,9606.ENSP00000252486,9606.ENSP00000252744,9606.ENSP00000259469,9606.ENSP00000265970,9606.ENSP00000273784,9606.ENSP00000275493,9606.ENSP00000278616,9606.ENSP00000301030,9606.ENSP00000301305,9606.ENSP00000301653,9606.ENSP00000304408,9606.ENSP00000304956,9606.ENSP00000306245,9606.ENSP00000308541,9606.ENSP00000315190,9606.ENSP00000350928,9606.ENSP00000352798,9606.ENSP00000359345,9606.ENSP00000362410,9606.ENSP00000362924,9606.ENSP00000366525,9606.ENSP00000369129,9606.ENSP00000369317,9606.ENSP00000376637,9606.ENSP00000381185,9606.ENSP00000400341,9606.ENSP00000416066,9606.ENSP00000419153,9606.ENSP00000468002,9606.ENSP00000470972,9606.ENSP00000481646,9606.ENSP00000487174,9606.ENSP00000496166,9606.ENSP00000497069	SNAI2,KRT14,CYP27B1,PEX1,SMO,KRT5,APOE,ZSWIM6,RPL35,PIK3C2A,AHSG,EGFR,ATM,ANKRD11,SLC39A4,KRT16,COL3A1,MN1,FOS,F2,ITGA3,GAD1,COL18A1,RPL5,MAFB,GSN,FTL,DSP,KRT6A,IGF1,BCL2,FOXA2,SERPINA1,ZBTB20,KANK2,RPS19,RPS10,ZEB2,ALDOA,IGF1R	2.36e-05	0.0036	Abnormal hair morphology
HPO	HP:0009830	22	416	9606	9606.ENSP00000167586,9606.ENSP00000221930,9606.ENSP00000229270,9606.ENSP00000242480,9606.ENSP00000248633,9606.ENSP00000252242,9606.ENSP00000270142,9606.ENSP00000282753,9606.ENSP00000283646,9606.ENSP00000285379,9606.ENSP00000302037,9606.ENSP00000302620,9606.ENSP00000308541,9606.ENSP00000338413,9606.ENSP00000355893,9606.ENSP00000356224,9606.ENSP00000362924,9606.ENSP00000376330,9606.ENSP00000384477,9606.ENSP00000392812,9606.ENSP00000416066,9606.ENSP00000497574	KRT14,TGFB1,TPI1,EGR2,PEX1,KRT5,SOD1,GRM1,RPIA,CA2,MFF,AGXT,F2,UBA1,SLC30A10,SYNE1,GSN,WIPF1,IFRD1,PIK3R5,SERPINA1,GCLC	2.45e-05	0.0036	Peripheral neuropathy
HPO	HP:0001738	8	57	9606	9606.ENSP00000216117,9606.ENSP00000221930,9606.ENSP00000259089,9606.ENSP00000269216,9606.ENSP00000312987,9606.ENSP00000413720,9606.ENSP00000416066,9606.ENSP00000497574	HMOX1,TGFB1,BLK,GATA6,HNF4A,CDKN1C,SERPINA1,GCLC	2.55e-05	0.0037	Exocrine pancreatic insufficiency
